movie id,budget,original language,original title,popularity,release date,revenue,runtime,status,average voting,vote count,genre name,production companies name,production country,production country name,Continent,director_experience_level,is_good,profit,high budget,popularity category
10724,18000000,en,Firefox,8.700565,6/13/1982,70687344,136,Released,5.5,139,Science Fiction,Malpaso Productions,US,United States of America,North America,high,FALSE,52687344,FALSE,Low
9473,21000000,en,"South Park: Bigger, Longer & Uncut",27.197799,6/30/1999,0,81,Released,7.1,893,Animation,Paramount Pictures,US,United States of America,North America,low,TRUE,-21000000,FALSE,Low
2196,9000000,en,Death at a Funeral,20.410354,2/9/2007,46,90,Released,6.9,497,Comedy,Sidney Kimmel Entertainment,GB,United Kingdom,Europe,medium,FALSE,-8999954,FALSE,Low
1499,21000000,en,Teenage Mutant Ninja Turtles III,10.207065,3/17/1993,42000000,96,Released,5.1,184,Action,New Line Cinema,HK,Hong Kong,,low,FALSE,21000000,FALSE,Low
20857,32000000,en,Hardball,5.683281,9/14/2001,40222729,106,Released,6.3,123,Comedy,Paramount Pictures,DE,Germany,Europe,medium,FALSE,8222729,FALSE,Low
82693,21000000,en,Silver Linings Playbook,63.599973,9/8/2012,205738714,122,Released,6.9,4742,Drama,The Weinstein Company,US,United States of America,North America,medium,FALSE,184738714,FALSE,Medium
1646,21000000,en,Freedom Writers,17.746981,1/5/2007,41170784,123,Released,7.5,356,Crime,Double Feature Films,DE,Germany,Europe,medium,TRUE,20170784,FALSE,Low
44944,0,en,For Colored Girls,1.934524,11/5/2010,37000000,134,Released,7,22,Drama,Lions Gate Films,US,United States of America,North America,medium,TRUE,37000000,FALSE,Low
4108,21000000,en,The Transporter,34.433521,10/2/2002,43928932,92,Released,6.6,1692,Action,TF1 Films Productions,US,United States of America,North America,medium,FALSE,22928932,FALSE,Medium
8456,20000000,en,Never Back Down,26.21425,3/4/2008,41627431,115,Released,6.4,497,Drama,Summit Entertainment,US,United States of America,North America,low,FALSE,21627431,FALSE,Low
7341,21000000,en,The Rage: Carrie 2,4.781538,3/11/1999,17762705,104,Released,5.1,76,Horror,United Artists,US,United States of America,North America,low,FALSE,-3237295,FALSE,Low
19255,17000000,en,Away We Go,10.13559,6/5/2009,14899417,98,Released,6.7,189,Drama,Neal Street Productions,US,United States of America,North America,medium,FALSE,-2100583,FALSE,Low
10187,21000000,en,Swing Vote,5.815881,8/1/2008,17600000,120,Released,5.8,65,Drama,Touchstone Pictures,US,United States of America,North America,low,FALSE,-3400000,FALSE,Low
31005,21000000,en,Moonlight Mile,8.982335,9/9/2002,10011050,117,Released,6.5,52,Romance,Punch Productions,US,United States of America,North America,low,FALSE,-10988950,FALSE,Low
49517,30000000,en,Tinker Tailor Soldier Spy,33.649652,9/16/2011,0,127,Released,6.6,840,Drama,StudioCanal,FR,France,Europe,low,FALSE,-30000000,FALSE,Low
44857,0,en,Molly,2.636193,10/22/1999,0,102,Released,5.5,14,Drama,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,0,FALSE,Low
50780,21000000,en,The Beaver,13.847872,2/11/2011,970816,91,Released,6.3,276,Drama,Summit Entertainment,AE,United Arab Emirates,Asia,low,FALSE,-20029184,FALSE,Low
16363,35000000,en,The Best Little Whorehouse in Texas,4.189378,7/23/1982,69701637,114,Released,5.9,41,Comedy,Universal Pictures,US,United States of America,North America,low,FALSE,34701637,FALSE,Low
1946,15000000,en,eXistenZ,21.928025,4/14/1999,2856712,97,Released,6.7,475,Action,Alliance Atlantis Communications,CA,Canada,North America,medium,FALSE,-12143288,FALSE,Low
85,18000000,en,Raiders of the Lost Ark,68.159596,6/12/1981,389925971,115,Released,7.7,3854,Adventure,Lucasfilm,US,United States of America,North America,high,TRUE,371925971,FALSE,High
772,18000000,en,Home Alone 2: Lost in New York,81.487685,11/19/1992,358991681,120,Released,6.3,2395,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,high,FALSE,340991681,FALSE,High
840,20000000,en,Close Encounters of the Third Kind,52.456505,11/16/1977,303788635,135,Released,7.2,1098,Science Fiction,Columbia Pictures Corporation,US,United States of America,North America,high,TRUE,283788635,FALSE,Medium
9682,38000000,en,Pulse,9.662715,8/11/2006,29907685,90,Released,5,150,Horror,Dimension Films,US,United States of America,North America,low,FALSE,-8092315,FALSE,Low
96,20000000,en,Beverly Hills Cop II,25.28436,5/18/1987,299965036,100,Released,6.1,613,Action,Paramount Pictures,US,United States of America,North America,high,FALSE,279965036,FALSE,Low
10678,20000000,en,Bringing Down the House,8.351385,3/7/2003,132675402,105,Released,5.4,183,Comedy,Hyde Park Films,US,United States of America,North America,medium,FALSE,112675402,FALSE,Low
274,19000000,en,The Silence of the Lambs,18.174804,2/1/1991,272742922,119,Released,8.1,4443,Crime,Orion Pictures,US,United States of America,North America,medium,TRUE,253742922,FALSE,Low
8872,20000000,en,Wayne's World,21.815122,2/14/1992,121697323,94,Released,6.5,728,Music,Paramount Pictures,US,United States of America,North America,low,FALSE,101697323,FALSE,Low
16290,20000000,en,Jackass 3D,20.99174,10/15/2010,117224271,94,Released,6.4,428,Comedy,MTV Films,US,United States of America,North America,low,FALSE,97224271,FALSE,Low
579,20000000,en,Jaws 2,19.636044,6/16/1978,187884007,116,Released,5.9,406,Horror,Universal Pictures,US,United States of America,North America,low,FALSE,167884007,FALSE,Low
14405,20000000,en,Beverly Hills Chihuahua,12.25264,10/3/2008,149281606,91,Released,4.9,209,Adventure,Walt Disney Pictures,US,United States of America,North America,medium,FALSE,129281606,FALSE,Low
138843,13000000,en,The Conjuring,49.975409,7/18/2013,318000141,112,Released,7.4,3092,Horror,New Line Cinema,US,United States of America,North America,medium,TRUE,305000141,FALSE,Medium
11637,32000000,en,Are We There Yet?,13.590677,1/20/2005,97918663,95,Released,5.2,221,Adventure,Columbia Pictures,US,United States of America,North America,medium,FALSE,65918663,FALSE,Low
226486,20000000,en,Tammy,21.657563,7/2/2014,100525432,97,Released,5,500,Comedy,New Line Cinema,US,United States of America,North America,low,FALSE,80525432,FALSE,Low
1584,35000000,en,School of Rock,43.057323,10/3/2003,131282949,108,Released,6.7,1414,Comedy,Paramount Pictures,DE,Germany,Europe,high,FALSE,96282949,FALSE,Medium
9312,18000000,en,Mortal Kombat,16.470895,8/18/1995,122195920,101,Released,5.4,442,Action,New Line Cinema,US,United States of America,North America,high,FALSE,104195920,FALSE,Low
12153,37000000,en,White Chicks,28.703007,6/23/2004,113086475,109,Released,6.3,679,Comedy,Columbia Pictures,US,United States of America,North America,low,FALSE,76086475,FALSE,Low
65057,20000000,en,The Descendants,40.903931,9/9/2011,177243185,115,Released,6.7,934,Comedy,Fox Searchlight Pictures,US,United States of America,North America,medium,FALSE,157243185,FALSE,Medium
8326,20000000,en,Holes,22.001408,4/18/2003,0,117,Released,6.7,383,Adventure,Walt Disney Pictures,US,United States of America,North America,low,FALSE,-20000000,FALSE,Low
35690,0,en,The Last Song,23.139971,3/31/2010,0,107,Released,6.9,923,Drama,Touchstone Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
76203,20000000,en,12 Years a Slave,95.9229,10/18/2013,187000000,134,Released,7.9,3674,Drama,Plan B Entertainment,US,United States of America,North America,low,TRUE,167000000,FALSE,High
13497,20000000,en,Drumline,4.748929,12/13/2002,57588485,118,Released,6.2,116,Drama,Fox 2000 Pictures,US,United States of America,North America,low,FALSE,37588485,FALSE,Low
35688,20000000,en,Why Did I Get Married Too?,2.986286,4/2/2010,60072596,121,Released,6.1,29,Comedy,Lions Gate Films,US,United States of America,North America,medium,FALSE,40072596,FALSE,Low
162,20000000,en,Edward Scissorhands,47.51363,12/5/1990,53000000,105,Released,7.5,3601,Fantasy,Twentieth Century Fox Film Corporation,US,United States of America,North America,high,TRUE,33000000,FALSE,Medium
296096,20000000,en,Me Before You,53.161905,6/2/2016,207945075,110,Released,7.6,2562,Drama,New Line Cinema,US,United States of America,North America,low,TRUE,187945075,FALSE,Medium
103370,0,en,Madea's Witness Protection,7.050951,6/29/2012,0,114,Released,5.9,52,Drama,"Tyler Perry Company, The",US,United States of America,North America,medium,FALSE,0,FALSE,Low
1051,1800000,en,The French Connection,15.978136,10/9/1971,41158757,104,Released,7.4,422,Action,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,TRUE,39358757,FALSE,Low
376659,20000000,en,Bad Moms,42.512296,7/28/2016,183936074,100,Released,6.3,1252,Comedy,STX Entertainment,US,United States of America,North America,low,FALSE,163936074,FALSE,Medium
10073,20000000,en,Date Movie,10.098722,2/17/2006,48548426,83,Released,3.6,222,Comedy,Regency Enterprises,CH,Switzerland,Europe,medium,FALSE,28548426,FALSE,Low
16690,20000000,en,Return to Never Land,15.341196,2/14/2002,109862682,72,Released,6.1,290,Adventure,Walt Disney Pictures,AU,Australia,Oceania,low,FALSE,89862682,FALSE,Low
273895,20000000,en,Selma,29.023184,12/25/2014,66787908,127,Released,7.4,817,History,Plan B Entertainment,GB,United Kingdom,Europe,low,TRUE,46787908,FALSE,Low
14873,20000000,en,The Jungle Book 2,19.819893,2/7/2003,135680000,72,Released,5.6,269,Family,Walt Disney Pictures,AU,Australia,Oceania,low,FALSE,115680000,FALSE,Low
8968,20000000,en,Boogeyman,11.62423,2/4/2005,67192859,89,Released,4.6,191,Thriller,Ghost House Pictures,US,United States of America,North America,low,FALSE,47192859,FALSE,Low
9963,20000000,en,Premonition,22.049787,2/8/2007,84146832,96,Released,5.8,381,Thriller,TriStar Pictures,US,United States of America,North America,low,FALSE,64146832,FALSE,Low
15655,30000000,en,The Tigger Movie,9.829859,2/11/2000,45554533,77,Released,6.3,143,Animation,Walt Disney Pictures,US,United States of America,North America,low,FALSE,15554533,FALSE,Low
21208,20000000,en,Orphan,29.295801,7/24/2009,41596251,123,Released,6.7,1261,Horror,Dark Castle Entertainment,CA,Canada,North America,medium,FALSE,21596251,FALSE,Low
272878,20000000,en,Max,14.136476,6/26/2015,43967255,111,Released,6.8,276,Adventure,Sunswept Entertainment,US,United States of America,North America,low,FALSE,23967255,FALSE,Low
9760,20000000,en,Epic Movie,6.064638,1/25/2007,86865564,86,Released,3.2,326,Action,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,66865564,FALSE,Low
314365,20000000,en,Spotlight,41.503588,11/6/2015,88346473,128,Released,7.8,2686,Drama,Universal Pictures,CA,Canada,North America,low,TRUE,68346473,FALSE,Medium
13279,20000000,en,Lakeview Terrace,20.495749,9/19/2008,27640028,110,Released,5.9,292,Drama,Screen Gems,US,United States of America,North America,low,FALSE,7640028,FALSE,Low
1975,20000000,en,The Grudge 2,13.906944,10/13/2006,39143839,102,Released,5.2,283,Horror,Columbia Pictures Corporation,US,United States of America,North America,low,FALSE,19143839,FALSE,Low
33644,20000000,en,How Stella Got Her Groove Back,2.003047,8/14/1998,37672350,124,Released,6,24,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,low,FALSE,17672350,FALSE,Low
1649,0,en,Bill & Ted's Bogus Journey,11.349664,7/19/1991,0,98,Released,5.9,308,Adventure,Orion Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
9895,20000000,en,Man of the Year,11.203335,10/9/2006,41237648,115,Released,5.8,129,Comedy,Universal Pictures,US,United States of America,North America,high,FALSE,21237648,FALSE,Low
9570,20000000,en,The Black Hole,8.265317,12/18/1979,35841901,98,Released,6.1,131,Adventure,Walt Disney Productions,US,United States of America,North America,low,FALSE,15841901,FALSE,Low
27579,20000000,en,The American,18.632156,8/31/2010,65464324,104,Released,5.8,481,Crime,This Is That Productions,GB,United Kingdom,Europe,low,FALSE,45464324,FALSE,Low
16052,20000000,en,Selena,6.92592,3/21/1997,60000000,127,Released,7,114,Drama,Q Productions,US,United States of America,North America,low,TRUE,40000000,FALSE,Low
40264,20000000,en,Vampires Suck,17.165039,8/18/2010,80547866,82,Released,4.2,315,Horror,Regency Enterprises,US,United States of America,North America,medium,FALSE,60547866,FALSE,Low
1164,25000000,en,Babel,25.785925,9/8/2006,135330182,143,Released,6.9,1055,Drama,Paramount Vantage,FR,France,Europe,medium,FALSE,110330182,FALSE,Low
239678,19800000,en,This Is Where I Leave You,20.311684,9/10/2014,41296320,103,Released,6.5,505,Drama,Spring Creek Productions,US,United States of America,North America,high,FALSE,21496320,FALSE,Low
14359,20000000,en,Doubt,20.975165,11/27/2008,50907234,104,Released,7,435,Drama,Scott Rudin Productions,US,United States of America,North America,low,TRUE,30907234,FALSE,Low
3989,32000000,en,Team America: World Police,26.509175,10/10/2004,50907422,98,Released,6.6,660,Music,Paramount Pictures,DE,Germany,Europe,low,FALSE,18907422,FALSE,Low
76617,20000000,en,Texas Chainsaw 3D,26.497025,1/3/2013,47241945,92,Released,5.3,465,Horror,Nu Image Films,US,United States of America,North America,low,FALSE,27241945,FALSE,Low
1710,0,en,Copycat,14.211699,10/27/1995,0,124,Released,6.4,194,Drama,Regency Enterprises,US,United States of America,North America,low,FALSE,0,FALSE,Low
4258,20000000,en,Scary Movie 5,36.819044,4/11/2013,78378744,86,Released,4.6,793,Comedy,Dimension Films,US,United States of America,North America,medium,FALSE,58378744,FALSE,Medium
20391,20000000,en,Paint Your Wagon,7.902536,10/15/1969,31678778,158,Released,6.2,63,Drama,Paramount Pictures,US,United States of America,North America,low,FALSE,11678778,FALSE,Low
10139,20000000,en,Milk,30.909699,11/26/2008,54586584,128,Released,7.1,612,History,Focus Features,US,United States of America,North America,medium,TRUE,34586584,FALSE,Low
335778,20000000,en,Risen,16.663797,2/19/2016,46069568,107,Released,5.7,295,Action,Columbia Pictures,US,United States of America,North America,medium,FALSE,26069568,FALSE,Low
9645,35000000,en,Ghost Ship,27.724913,10/25/2002,68349884,91,Released,5.3,531,Horror,Village Roadshow Pictures,AU,Australia,Oceania,low,FALSE,33349884,FALSE,Low
55465,19000000,en,A Very Harold & Kumar Christmas,17.971883,11/4/2011,35387212,108,Released,6,328,Comedy,New Line Cinema,US,United States of America,North America,low,FALSE,16387212,FALSE,Low
617,20000000,en,Wild Things,25.041992,3/20/1998,67200000,108,Released,6.3,444,Crime,Columbia Pictures,US,United States of America,North America,low,FALSE,47200000,FALSE,Low
19904,0,en,The Stepfather,7.924428,10/16/2009,0,101,Released,5.4,167,Horror,Screen Gems,US,United States of America,North America,low,FALSE,0,FALSE,Low
48289,20000000,en,The Debt,14.857884,4/11/2010,45636368,113,Released,6.3,257,Drama,Miramax Films,US,United States of America,North America,medium,FALSE,25636368,FALSE,Low
243,30000000,en,High Fidelity,23.982956,3/17/2000,47126295,113,Released,7,628,Comedy,Buena Vista,GB,United Kingdom,Europe,high,TRUE,17126295,FALSE,Low
6933,20000000,en,One Missed Call,12.458131,1/4/2008,0,87,Released,4.7,171,Horror,Intermedia Films,DE,Germany,Europe,low,FALSE,-20000000,FALSE,Low
17182,20000000,en,Eye for an Eye,3.996392,1/12/1996,0,101,Released,5.8,63,Drama,Paramount Pictures,US,United States of America,North America,low,FALSE,-20000000,FALSE,Low
8848,20000000,en,The Bank Job,30.387754,2/28/2008,64822796,112,Released,6.6,697,Thriller,Atlas Entertainment,AU,Australia,Oceania,medium,FALSE,44822796,FALSE,Low
38,20000000,en,Eternal Sunshine of the Spotless Mind,56.481487,3/19/2004,72258126,108,Released,7.9,3652,Science Fiction,Anonymous Content,US,United States of America,North America,low,TRUE,52258126,FALSE,Medium
38303,20000000,en,You Again,19.962713,9/24/2010,32005248,105,Released,6,368,Comedy,Oops Doughnuts Productions,US,United States of America,North America,medium,FALSE,12005248,FALSE,Low
1266,20000000,en,Street Kings,18.666876,4/10/2008,65569869,109,Released,6.3,363,Action,Fox Searchlight Pictures,US,United States of America,North America,medium,FALSE,45569869,FALSE,Low
107985,20000000,en,The World's End,55.964605,7/18/2013,46089287,109,Released,6.7,1778,Comedy,Universal Pictures,GB,United Kingdom,Europe,medium,FALSE,26089287,FALSE,Medium
14043,0,en,Nancy Drew,5.0348,6/15/2007,0,99,Released,5.8,143,Action,Virtual Studios,US,United States of America,North America,low,FALSE,0,FALSE,Low
19901,20000000,en,Daybreakers,28.019226,1/6/2009,51416464,98,Released,6,634,Fantasy,Lionsgate,US,United States of America,North America,low,FALSE,31416464,FALSE,Low
34016,20000000,en,She's Out of My League,16.176976,3/11/2010,49779728,104,Released,5.9,525,Comedy,DreamWorks SKG,US,United States of America,North America,low,FALSE,29779728,FALSE,Low
59860,20000000,en,Monte Carlo,17.237143,7/1/2011,17425000,109,Released,6,593,Adventure,Dune Entertainment,HU,Hungary,Europe,low,FALSE,-2575000,FALSE,Low
10069,9000000,en,Stay Alive,4.34503,3/24/2006,27105095,100,Released,5.3,155,Horror,Spyglass Entertainment,US,United States of America,North America,low,FALSE,18105095,FALSE,Low
9588,0,en,Quigley Down Under,11.360997,10/17/1990,0,119,Released,6.5,119,Romance,Pathe,AU,Australia,Oceania,low,FALSE,0,FALSE,Low
12819,20000000,en,Alpha and Omega,12.300789,9/17/2010,39300000,88,Released,5.3,124,Family,Lions Gate Family Entertainment,US,United States of America,North America,low,FALSE,19300000,FALSE,Low
9954,20000000,en,The Covenant,15.804814,9/8/2006,37597471,97,Released,5.2,288,Action,"Screen Gems, Inc.",US,United States of America,North America,high,FALSE,17597471,FALSE,Low
10115,0,en,Stick It,9.750557,4/21/2006,0,105,Released,6.3,148,Comedy,Spyglass Entertainment,DE,Germany,Europe,low,FALSE,0,FALSE,Low
25132,40000000,en,Shorts,4.100942,8/21/2009,28972508,89,Released,5.1,44,Comedy,Warner Bros. Pictures,AE,United Arab Emirates,Asia,high,FALSE,-11027492,FALSE,Low
577,20000000,en,To Die For,12.309715,5/20/1995,21284514,106,Released,6.7,175,Fantasy,The Rank Organisation,US,United States of America,North America,medium,FALSE,1284514,FALSE,Low
328387,20000000,en,Nerve,62.933899,7/27/2016,83707310,96,Released,7.1,2181,Mystery,Lionsgate,US,United States of America,North America,low,TRUE,63707310,FALSE,Medium
12690,20000000,en,Appaloosa,16.074397,9/12/2008,20211394,115,Released,6.3,299,Drama,New Line Cinema,US,United States of America,North America,low,FALSE,211394,FALSE,Low
9945,20000000,en,Vampires,17.016284,4/15/1998,0,108,Released,5.8,255,Action,Columbia Pictures,US,United States of America,North America,high,FALSE,-20000000,FALSE,Low
539,806948,en,Psycho,93.067866,6/16/1960,32000000,109,Released,8.2,2320,Drama,Paramount Pictures,US,United States of America,North America,medium,TRUE,31193052,FALSE,High
13596,20000000,en,My Best Friend's Girl,17.145287,9/19/2008,36620508,101,Released,5.4,220,Romance,Lionsgate,US,United States of America,North America,low,FALSE,16620508,FALSE,Low
226857,20000000,en,Endless Love,27.256849,2/12/2014,34077920,103,Released,6.7,542,Drama,Universal Pictures,US,United States of America,North America,low,FALSE,14077920,FALSE,Low
13159,20000000,en,Georgia Rule,7.878177,5/11/2007,0,113,Released,5.6,130,Comedy,Universal Pictures,US,United States of America,North America,medium,FALSE,-20000000,FALSE,Low
47941,20000000,en,Under the Rainbow,0.173964,7/31/1981,2297493,98,Released,4.9,7,Comedy,,US,United States of America,North America,low,FALSE,-17702507,FALSE,Low
526,20000000,en,Ladyhawke,14.370111,3/27/1985,18432000,121,Released,6.8,260,Adventure,Twentieth Century Fox Film Corporation,US,United States of America,North America,high,FALSE,-1568000,FALSE,Low
22796,20000000,en,Simon Birch,11.090254,9/11/1998,18253415,114,Released,6.5,52,Comedy,Caravan Pictures,US,United States of America,North America,low,FALSE,-1746585,FALSE,Low
2355,20000000,en,Reign Over Me,20.82778,3/23/2007,22222308,124,Released,7.1,334,Drama,Columbia Pictures,US,United States of America,North America,low,TRUE,2222308,FALSE,Low
5915,15000000,en,Into the Wild,43.644978,9/11/2007,56255142,148,Released,7.8,3045,Adventure,Paramount Vantage,US,United States of America,North America,low,TRUE,41255142,FALSE,Medium
9842,20000000,en,School for Scoundrels,8.244324,9/29/2006,17807569,100,Released,5.6,111,Comedy,Dimension Films,US,United States of America,North America,medium,FALSE,-2192431,FALSE,Low
61012,20000000,en,Silent Hill: Revelation 3D,23.292761,10/10/2012,52302796,94,Released,5,432,Thriller,Davis-Films,FR,France,Europe,low,FALSE,32302796,FALSE,Low
755,19000000,en,From Dusk Till Dawn,64.181668,1/19/1996,25836616,108,Released,6.9,1603,Horror,A Band Apart,US,United States of America,North America,high,FALSE,6836616,FALSE,Medium
13682,0,en,Pooh's Heffalump Movie,9.03154,2/11/2005,0,68,Released,6.4,88,Animation,Walt Disney Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
9089,0,en,Home for the Holidays,4.031585,11/2/1995,17519169,103,Released,6.3,39,Comedy,Paramount Pictures,US,United States of America,North America,low,FALSE,17519169,FALSE,Low
9470,20000000,cn,功夫,13.658985,2/10/2004,100914445,99,Released,7.2,831,Action,Columbia Pictures,CN,China,Asia,low,TRUE,80914445,FALSE,Low
18357,35000000,en,The Country Bears,6.908351,7/26/2002,0,88,Released,4.3,20,Adventure,Walt Disney Pictures,US,United States of America,North America,low,FALSE,-35000000,FALSE,Low
7979,20000000,en,The Kite Runner,10.446722,10/14/2007,73276047,128,Released,7.3,394,Drama,DreamWorks SKG,CN,China,Asia,medium,TRUE,53276047,FALSE,Low
470,20000000,en,21 Grams,32.243357,9/6/2003,60427839,124,Released,7.2,918,Drama,This Is That Productions,US,United States of America,North America,medium,TRUE,40427839,FALSE,Low
15644,20000000,en,Paparazzi,9.149089,9/3/2004,16605763,84,Released,5.8,52,Action,Icon Productions,US,United States of America,North America,low,FALSE,-3394237,FALSE,Low
9582,20000000,en,A Guy Thing,5.596835,1/17/2003,17432163,101,Released,5.3,83,Comedy,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,-2567837,FALSE,Low
10642,0,en,Loser,5.214408,7/21/2000,0,98,Released,5,120,Drama,Columbia Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
22074,20000000,en,Capitalism: A Love Story,10.50098,9/6/2009,17436509,120,Released,7,167,Documentary,The Weinstein Company,US,United States of America,North America,medium,TRUE,-2563491,FALSE,Low
2428,20000000,en,The Greatest Story Ever Told,3.011205,2/15/1965,15473333,199,Released,6.5,41,Drama,George Stevens Productions,US,United States of America,North America,low,FALSE,-4526667,FALSE,Low
290751,19500000,en,Secret in Their Eyes,15.012237,10/14/2015,34854990,111,Released,6.2,336,Crime,Ingenious Media,ES,Spain,Europe,low,FALSE,15354990,FALSE,Low
13805,25000000,en,Disaster Movie,16.238961,8/29/2008,14109284,87,Released,3,240,Action,Grosvenor Park Media Ltd.,US,United States of America,North America,medium,FALSE,-10890716,FALSE,Low
4597,20000000,en,Armored,15.21229,12/4/2009,22942221,88,Released,5.5,208,Action,Screen Gems,US,United States of America,North America,low,FALSE,2942221,FALSE,Low
9414,20000000,en,The Man Who Knew Too Little,6.397042,11/14/1997,13801755,97,Released,6.5,125,Comedy,Regency Enterprises,US,United States of America,North America,low,FALSE,-6198245,FALSE,Low
63492,20000000,en,What's Your Number?,19.220789,9/30/2011,30426096,106,Released,6.2,671,Comedy,Regency Enterprises,US,United States of America,North America,low,FALSE,10426096,FALSE,Low
81796,20000000,en,Lockout,35.232278,4/12/2012,32204030,95,Released,5.8,715,Action,Canal+,FR,France,Europe,low,FALSE,12204030,FALSE,Medium
10710,40000000,en,Envy,9.842771,4/30/2004,0,99,Released,4.8,139,Comedy,Columbia Pictures,US,United States of America,North America,high,FALSE,-40000000,FALSE,Low
15092,20000000,en,Crank: High Voltage,35.542809,4/16/2009,34560577,96,Released,5.9,861,Action,Lakeshore Entertainment,US,United States of America,North America,medium,FALSE,14560577,FALSE,Medium
11382,0,en,Bullets Over Broadway,7.829295,10/14/1994,0,98,Released,7,130,Action,Miramax Films,US,United States of America,North America,high,TRUE,0,FALSE,Low
15005,20000000,en,One Night with the King,3.476925,10/13/2006,13391174,123,Released,6.1,12,Drama,Gener8Xion Entertainment,US,United States of America,North America,low,FALSE,-6608826,FALSE,Low
8198,30000000,en,The Quiet American,5.133744,11/22/2002,27674124,101,Released,6.4,81,Drama,Miramax Films,US,United States of America,North America,medium,FALSE,-2325876,FALSE,Low
6963,20000000,en,The Weather Man,14.031377,10/20/2005,12482775,101,Released,6,289,Comedy,Paramount Pictures,DE,Germany,Europe,medium,FALSE,-7517225,FALSE,Low
15070,20000000,en,Undisputed,17.227376,8/23/2002,12398628,96,Released,6.1,139,Action,Miramax Films,US,United States of America,North America,low,FALSE,-7601372,FALSE,Low
12797,0,en,Ghost Town,17.98817,9/19/2008,0,102,Released,6.4,286,Comedy,DreamWorks SKG,US,United States of America,North America,medium,FALSE,0,FALSE,Low
17134,20000000,en,12 Rounds,15.66135,3/19/2009,17280326,108,Released,5.7,220,Action,The Mark Gordon Company,US,United States of America,North America,high,FALSE,-2719674,FALSE,Low
41402,20000000,en,Let Me In,19.705311,10/1/2010,24145613,116,Released,6.7,641,Drama,Hammer Film Productions,GB,United Kingdom,Europe,low,FALSE,4145613,FALSE,Low
18885,0,en,3 Ninjas Kick Back,2.645722,5/6/1994,0,93,Released,4.5,48,Adventure,TriStar Pictures,JP,Japan,Asia,low,FALSE,0,FALSE,Low
4953,0,en,Be Kind Rewind,17.662683,1/20/2008,0,102,Released,6.2,424,Drama,New Line Cinema,US,United States of America,North America,low,FALSE,0,FALSE,Low
10773,0,en,Mrs Henderson Presents,2.894154,9/9/2005,0,103,Released,6.4,62,Comedy,,GB,United Kingdom,Europe,high,FALSE,0,FALSE,Low
146198,20000000,en,Triple 9,29.371987,2/19/2016,12639297,115,Released,5.6,797,Action,Worldview Entertainment,US,United States of America,North America,low,FALSE,-7360703,FALSE,Low
2639,20000000,en,Deconstructing Harry,11.352693,8/26/1997,10686841,96,Released,7.3,187,Comedy,Fine Line Features,US,United States of America,North America,high,TRUE,-9313159,FALSE,Low
10563,20000000,en,Three to Tango,7.553773,10/22/1999,0,98,Released,5.4,62,Comedy,Village Roadshow Pictures,AU,Australia,Oceania,low,FALSE,-20000000,FALSE,Low
295964,20000000,en,Burnt,30.477114,10/2/2015,36606743,100,Released,6.3,950,Drama,Double Feature Films,US,United States of America,North America,low,FALSE,16606743,FALSE,Low
5971,20000000,en,We're No Angels,9.927018,12/15/1989,0,106,Released,5.6,105,Comedy,Paramount Pictures,US,United States of America,North America,medium,FALSE,-20000000,FALSE,Low
9716,20000000,en,Everyone Says I Love You,12.379781,12/6/1996,0,101,Released,6.5,147,Music,Miramax Films,US,United States of America,North America,high,FALSE,-20000000,FALSE,Low
11835,20000000,en,Death Sentence,12.643703,8/31/2007,16974459,105,Released,6.5,297,Action,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,-3025541,FALSE,Low
26171,21000000,en,Everybody's Fine,15.440465,12/4/2009,0,99,Released,6.5,284,Drama,Miramax Films,US,United States of America,North America,medium,FALSE,-21000000,FALSE,Low
31117,0,en,Superbabies: Baby Geniuses 2,5.886228,8/27/2004,9109322,88,Released,1.9,35,Comedy,Crystal Sky Worldwide,DE,Germany,Europe,low,FALSE,9109322,FALSE,Low
9074,0,en,The Man,6.925645,9/8/2005,12382362,83,Released,5.4,133,Action,New Line Cinema,US,United States of America,North America,medium,FALSE,12382362,FALSE,Low
14396,20000000,en,Code Name: The Cleaner,9.36146,1/5/2007,10337477,84,Released,4.7,78,Action,New Line Cinema,US,United States of America,North America,medium,FALSE,-9662523,FALSE,Low
15673,20000000,en,Connie and Carla,6.102663,4/16/2004,11341016,98,Released,6.4,24,Comedy,Universal Pictures,US,United States of America,North America,low,FALSE,-8658984,FALSE,Low
42618,8000000,en,Sweet Charity,0.709143,1/1/1969,20000000,149,Released,6.5,15,Comedy,Universal Pictures,US,United States of America,North America,low,FALSE,12000000,FALSE,Low
